id,file,text
1420,./data/train/MAJP0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1421,./data/train/MAJP0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1422,./data/train/MAJP0/SI1074.WAV.wav,He gazed away from us as we approached.
1423,./data/train/MAJP0/SI1704.WAV.wav,You're a taxpayer
1424,./data/train/MAJP0/SI2334.WAV.wav,But I'm so sunburned that every move I make is agony.
1425,./data/train/MAJP0/SX174.WAV.wav,The haunted house was a hit due to outstanding audio-visual effects.
1426,./data/train/MAJP0/SX264.WAV.wav,We saw eight tiny icicles below our roof.
1427,./data/train/MAJP0/SX354.WAV.wav,A lawyer was appointed to execute her will.
1428,./data/train/MAJP0/SX444.WAV.wav,The toddler found a clamshell near the camp site.
1429,./data/train/MAJP0/SX84.WAV.wav,Cooperation along with understanding alleviate dispute.
1430,./data/train/MAKB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1431,./data/train/MAKB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1432,./data/train/MAKB0/SI1016.WAV.wav,To keep 'em scattered somewhat and yet herd 'em was called loose herdin'.
1433,./data/train/MAKB0/SI1646.WAV.wav,Your leg muscles and back muscles feel weary.
1434,./data/train/MAKB0/SI2276.WAV.wav,One species of ambiguity tries to baffle by interweaving repetition.
1435,./data/train/MAKB0/SX116.WAV.wav,Clasp the screw in your left hand.
1436,./data/train/MAKB0/SX206.WAV.wav,When peeling an orange
1437,./data/train/MAKB0/SX26.WAV.wav,Most young rise early every morning.
1438,./data/train/MAKB0/SX296.WAV.wav,The two artists exchanged autographs.
1439,./data/train/MAKB0/SX386.WAV.wav,Which church do the Smiths worship in?
1440,./data/train/MAKR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1441,./data/train/MAKR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1442,./data/train/MAKR0/SI1352.WAV.wav,As such it acts as an anchor for the people.
1443,./data/train/MAKR0/SI1982.WAV.wav,Two cars came over a crest
1444,./data/train/MAKR0/SI722.WAV.wav,This changes the formula to an equation.
1445,./data/train/MAKR0/SX182.WAV.wav,Thick glue oozed out of the tube.
1446,./data/train/MAKR0/SX272.WAV.wav,Allow each child to have an ice pop.
1447,./data/train/MAKR0/SX362.WAV.wav,The annoying raccoons slipped into Phil's garden every night.
1448,./data/train/MAKR0/SX452.WAV.wav,In developing film
1449,./data/train/MAKR0/SX92.WAV.wav,A large household needs lots of appliances.
1450,./data/train/MAPV0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1451,./data/train/MAPV0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1452,./data/train/MAPV0/SI1293.WAV.wav,These curves were derived by an analysis of extensive skywave measurement data.
1453,./data/train/MAPV0/SI1923.WAV.wav,What did you mean by that rattlesnake gag?
1454,./data/train/MAPV0/SI663.WAV.wav,Satellites
1455,./data/train/MAPV0/SX123.WAV.wav,A screwdriver is made from vodka and orange juice.
1456,./data/train/MAPV0/SX213.WAV.wav,The news agency hired a great journalist.
1457,./data/train/MAPV0/SX303.WAV.wav,The bluejay flew over the high building.
1458,./data/train/MAPV0/SX33.WAV.wav,Coconut cream pie makes a nice dessert.
1459,./data/train/MAPV0/SX393.WAV.wav,She uses both names interchangeably.
1460,./data/train/MARC0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1461,./data/train/MARC0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1462,./data/train/MARC0/SI1188.WAV.wav,Maybe they will take us.
1463,./data/train/MARC0/SI1818.WAV.wav,Fuming
1464,./data/train/MARC0/SI558.WAV.wav,Is a relaxed home atmosphere enough to help her outgrow these traits?
1465,./data/train/MARC0/SX108.WAV.wav,His scalp was blistered from today's hot sun.
1466,./data/train/MARC0/SX18.WAV.wav,Alimony harms a divorced man's wealth.
1467,./data/train/MARC0/SX198.WAV.wav,Norwegian sweaters are made of lamb's wool.
1468,./data/train/MARC0/SX288.WAV.wav,Brush fires are common in the dry underbrush of Nevada.
1469,./data/train/MARC0/SX378.WAV.wav,I just saw Jim near the new archeological museum.
1470,./data/train/MARW0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1471,./data/train/MARW0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1472,./data/train/MARW0/SI1276.WAV.wav,Land-based radar would help with this task.
1473,./data/train/MARW0/SI1906.WAV.wav,They had chosen this night purposely.
1474,./data/train/MARW0/SI646.WAV.wav,Nice
1475,./data/train/MARW0/SX106.WAV.wav,A huge tapestry hung in her hallway.
1476,./data/train/MARW0/SX16.WAV.wav,A roll of wire lay near the wall.
1477,./data/train/MARW0/SX286.WAV.wav,In every major cloverleaf
1478,./data/train/MARW0/SX349.WAV.wav,The preschooler couldn't verbalize her feelings about the emergency conditions.
1479,./data/train/MARW0/SX376.WAV.wav,Women may never become completely equal to men.
1480,./data/train/MBAR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1481,./data/train/MBAR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1482,./data/train/MBAR0/SI1319.WAV.wav,Biological warfare is considered to be primarily a strategic weapon.
1483,./data/train/MBAR0/SI1949.WAV.wav,Who told you to do it?
1484,./data/train/MBAR0/SI689.WAV.wav,Men believed they could control nature by obeying a moral code.
1485,./data/train/MBAR0/SX149.WAV.wav,While waiting for Chipper she crisscrossed the square many times.
1486,./data/train/MBAR0/SX239.WAV.wav,Puree some fruit before preparing the skewers.
1487,./data/train/MBAR0/SX329.WAV.wav,Chip postponed alimony payments until the latest possible date.
1488,./data/train/MBAR0/SX419.WAV.wav,The football team coach has a watch thin as a dime.
1489,./data/train/MBAR0/SX59.WAV.wav,The singer's finger had a splinter.
1490,./data/train/MBBR0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1491,./data/train/MBBR0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1492,./data/train/MBBR0/SI1055.WAV.wav,Internal national responsibility
1493,./data/train/MBBR0/SI1685.WAV.wav,Come on
1494,./data/train/MBBR0/SI2315.WAV.wav,Junior
1495,./data/train/MBBR0/SX155.WAV.wav,The water contained too much chlorine and stung his eyes.
1496,./data/train/MBBR0/SX245.WAV.wav,Does Hindu ideology honor cows?
1497,./data/train/MBBR0/SX335.WAV.wav,Gus saw pine trees and redwoods on his walk through Sequoia National Forest.
1498,./data/train/MBBR0/SX425.WAV.wav,Movies never have enough villains.
1499,./data/train/MBBR0/SX65.WAV.wav,Challenge each general's intelligence.
1500,./data/train/MBCG0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1501,./data/train/MBCG0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1502,./data/train/MBCG0/SI2217.WAV.wav,He'd not only told me so
1503,./data/train/MBCG0/SI486.WAV.wav,It was time to go up myself.
1504,./data/train/MBCG0/SI957.WAV.wav,But he was very much like his associates in his hatred of camp routine.
1505,./data/train/MBCG0/SX147.WAV.wav,Correct execution of my instructions is crucial.
1506,./data/train/MBCG0/SX237.WAV.wav,The courier was a dwarf.
1507,./data/train/MBCG0/SX327.WAV.wav,Al received a joint appointment in the biology and the engineering departments.
1508,./data/train/MBCG0/SX417.WAV.wav,Valley Lodge yearly celebrates the first calf born.
1509,./data/train/MBCG0/SX57.WAV.wav,The prowler wore a ski mask for disguise.
1510,./data/train/MBEF0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1511,./data/train/MBEF0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1512,./data/train/MBEF0/SI1281.WAV.wav,The same shelter could be built into an embankment or below ground level.
1513,./data/train/MBEF0/SI1911.WAV.wav,Ten years ago they blew up some of our ditches.
1514,./data/train/MBEF0/SI651.WAV.wav,Far more frequently
1515,./data/train/MBEF0/SX111.WAV.wav,His sudden departure shocked the cast.
1516,./data/train/MBEF0/SX201.WAV.wav,Approach your interview with statuesque composure.
1517,./data/train/MBEF0/SX21.WAV.wav,Alfalfa is healthy for you.
1518,./data/train/MBEF0/SX291.WAV.wav,The avalanche triggered a minor earthquake.
1519,./data/train/MBEF0/SX381.WAV.wav,We welcome many new students each year.
1520,./data/train/MBGT0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1521,./data/train/MBGT0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1522,./data/train/MBGT0/SI1341.WAV.wav,Marksmanship example.
1523,./data/train/MBGT0/SI1841.WAV.wav,She found herself able to sing any role and any song which struck her fancy.
1524,./data/train/MBGT0/SI711.WAV.wav,Nuclear rockets can destroy airfields with ease.
1525,./data/train/MBGT0/SX171.WAV.wav,The diagnosis was discouraging; however
1526,./data/train/MBGT0/SX261.WAV.wav,Do you have the yellow ointment ready?
1527,./data/train/MBGT0/SX351.WAV.wav,The new suburbanites worked hard on refurbishing their older home.
1528,./data/train/MBGT0/SX441.WAV.wav,Don't look for group valuables in a bank vault.
1529,./data/train/MBGT0/SX81.WAV.wav,It's impossible to deal with bureaucracy.
1530,./data/train/MBJV0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1531,./data/train/MBJV0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1532,./data/train/MBJV0/SI1247.WAV.wav,No poetry
1533,./data/train/MBJV0/SI1877.WAV.wav,There's no chance now of all of us getting away.
1534,./data/train/MBJV0/SI617.WAV.wav,The storyline
1535,./data/train/MBJV0/SX167.WAV.wav,Employee layoffs coincided with the company's reorganization.
1536,./data/train/MBJV0/SX257.WAV.wav,We are open every Monday evening.
1537,./data/train/MBJV0/SX347.WAV.wav,The patient and the surgeon are both recuperating from the lengthy operation.
1538,./data/train/MBJV0/SX437.WAV.wav,They used an aggressive policeman to flag thoughtless motorists.
1539,./data/train/MBJV0/SX77.WAV.wav,Bagpipes and bongos are musical instruments.
1540,./data/train/MBMA0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1541,./data/train/MBMA0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1542,./data/train/MBMA0/SI1222.WAV.wav,Avowed atheists or freethinkers are so rare as to be a curiosity.
1543,./data/train/MBMA0/SI1852.WAV.wav,Soon
1544,./data/train/MBMA0/SI592.WAV.wav,Who wants this deed done?
1545,./data/train/MBMA0/SX142.WAV.wav,Which long article was opaque and needed clarification?
1546,./data/train/MBMA0/SX232.WAV.wav,His failure to open the store by eight cost him his job.
1547,./data/train/MBMA0/SX322.WAV.wav,A leather handbag would be a suitable gift.
1548,./data/train/MBMA0/SX412.WAV.wav,Gwen planted green beans in her vegetable garden.
1549,./data/train/MBMA0/SX52.WAV.wav,Her classical performance gained critical acclaim.
1550,./data/train/MBMA1/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1551,./data/train/MBMA1/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1552,./data/train/MBMA1/SI2207.WAV.wav,As we ate
1553,./data/train/MBMA1/SI2214.WAV.wav,And never show my face or my truck around here again.
1554,./data/train/MBMA1/SI954.WAV.wav,First
1555,./data/train/MBMA1/SX144.WAV.wav,The willowy woman wore a muskrat coat.
1556,./data/train/MBMA1/SX234.WAV.wav,The paper boy bought two apples and three ices.
1557,./data/train/MBMA1/SX324.WAV.wav,The local drugstore was charged with illegally dispensing tranquilizers.
1558,./data/train/MBMA1/SX414.WAV.wav,Irish youngsters eat fresh kippers for breakfast.
1559,./data/train/MBMA1/SX54.WAV.wav,The eastern coast is a place for pure pleasure and excitement.
1560,./data/train/MBML0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1561,./data/train/MBML0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1562,./data/train/MBML0/SI1169.WAV.wav,They despised foreigners.
1563,./data/train/MBML0/SI1799.WAV.wav,His sure-sure was enthusiastic this time.
1564,./data/train/MBML0/SI539.WAV.wav,But that heritage is shrinking even faster.
1565,./data/train/MBML0/SX179.WAV.wav,We could barely see the fjords through the snow flurries.
1566,./data/train/MBML0/SX269.WAV.wav,Do atypical farmers grow oats?
1567,./data/train/MBML0/SX359.WAV.wav,The system may break down soon
1568,./data/train/MBML0/SX449.WAV.wav,Ralph prepared red snapper with fresh lemon sauce for dinner.
1569,./data/train/MBML0/SX89.WAV.wav,It's hard to tell an original from a forgery.
1570,./data/train/MBOM0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1571,./data/train/MBOM0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1572,./data/train/MBOM0/SI1014.WAV.wav,Beer
1573,./data/train/MBOM0/SI1644.WAV.wav,They even pay me six dollars a month.
1574,./data/train/MBOM0/SI2274.WAV.wav,No
1575,./data/train/MBOM0/SX114.WAV.wav,The cartoon features a muskrat and a tadpole.
1576,./data/train/MBOM0/SX204.WAV.wav,Even I occasionally get the Monday blues!
1577,./data/train/MBOM0/SX294.WAV.wav,Should giraffes be kept in small zoos?
1578,./data/train/MBOM0/SX311.WAV.wav,My desires are simple: give me one informative paragraph on the subject.
1579,./data/train/MBOM0/SX384.WAV.wav,Please shorten this skirt for Joyce.
1580,./data/train/MBSB0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1581,./data/train/MBSB0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1582,./data/train/MBSB0/SI1353.WAV.wav,These needs usually concern the reduction of guilt and some relief of tension.
1583,./data/train/MBSB0/SI1983.WAV.wav,Brakes shrieked behind us.
1584,./data/train/MBSB0/SI723.WAV.wav,The total of these three volumes is the final combustion chamber volume.
1585,./data/train/MBSB0/SX183.WAV.wav,Why else would Danny allow others to go?
1586,./data/train/MBSB0/SX273.WAV.wav,The angry boy answered but didn't look up.
1587,./data/train/MBSB0/SX3.WAV.wav,This was easy for us.
1588,./data/train/MBSB0/SX363.WAV.wav,The cow wandered from the farmland and became lost.
1589,./data/train/MBSB0/SX93.WAV.wav,Cut a small corner off each edge.
1590,./data/train/MBTH0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1591,./data/train/MBTH0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1592,./data/train/MBTH0/SI2102.WAV.wav,He may not rise to the heights
1593,./data/train/MBTH0/SI505.WAV.wav,This excellent foreign bomb takes only six.
1594,./data/train/MBTH0/SI757.WAV.wav,Stoneware clay for tiles.
1595,./data/train/MBTH0/SX122.WAV.wav,Encyclopedias seldom present anecdotal evidence.
1596,./data/train/MBTH0/SX212.WAV.wav,I gave them several choices and let them set the priorities.
1597,./data/train/MBTH0/SX302.WAV.wav,Tofu is made from processed soybeans.
1598,./data/train/MBTH0/SX32.WAV.wav,It's fun to roast marshmallows on a gas burner.
1599,./data/train/MBTH0/SX392.WAV.wav,A young mouse scampered across the field and disappeared.
1600,./data/train/MBWP0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1601,./data/train/MBWP0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1602,./data/train/MBWP0/SI1531.WAV.wav,Who is going to stop me?
1603,./data/train/MBWP0/SI1969.WAV.wav,If any of us miss
1604,./data/train/MBWP0/SI709.WAV.wav,Avocados
1605,./data/train/MBWP0/SX169.WAV.wav,How would you evaluate this algebraic expression?
1606,./data/train/MBWP0/SX259.WAV.wav,Tornados often destroy acres of farm land.
1607,./data/train/MBWP0/SX349.WAV.wav,The preschooler couldn't verbalize her feelings about the emergency conditions.
1608,./data/train/MBWP0/SX439.WAV.wav,That stinging vapor was caused by chloride vaporization.
1609,./data/train/MBWP0/SX79.WAV.wav,Will you please describe the idiotic predicament.
1610,./data/train/MCAE0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1611,./data/train/MCAE0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1612,./data/train/MCAE0/SI1447.WAV.wav,Microorganisms are often responsible for the rapid spoilage of foods.
1613,./data/train/MCAE0/SI2077.WAV.wav,Maybe you and me will
1614,./data/train/MCAE0/SI817.WAV.wav,This will prevent flat falls and toe injuries.
1615,./data/train/MCAE0/SX187.WAV.wav,They often go out in the evening.
1616,./data/train/MCAE0/SX277.WAV.wav,The rose corsage smelled sweet.
1617,./data/train/MCAE0/SX367.WAV.wav,The surplus shoes were sold at a discount price.
1618,./data/train/MCAE0/SX7.WAV.wav,Nothing is as offensive as innocence.
1619,./data/train/MCAE0/SX97.WAV.wav,Penguins live near the icy Antarctic.
1620,./data/train/MCAL0/SA1.WAV.wav,She had your dark suit in greasy wash water all year.
1621,./data/train/MCAL0/SA2.WAV.wav,Don't ask me to carry an oily rag like that.
1622,./data/train/MCAL0/SI1138.WAV.wav,That doctrine has been accepted by many
1623,./data/train/MCAL0/SI1768.WAV.wav,The clerk's eyes flickered.
1624,./data/train/MCAL0/SI508.WAV.wav,Mollusks are a case in point.
1625,./data/train/MCAL0/SX148.WAV.wav,Most precincts had a third of the votes counted.
1626,./data/train/MCAL0/SX238.WAV.wav,A doctor was in the ambulance with the patient.
